Brand_names,Chinese_names,English_names,Whole_info,Years,Score_number,Reply_number
弗罗洛夫·闫&瓦勒瑞·米哈利特尼,None,·&· By Yan Froloff & Valery Mikhalitcyn Spes,"气味：椴树花,焚香,愈创木,安息香脂,零陵香豆,香草,麝香,水",2016,None,0
弗罗洛夫·闫&瓦勒瑞·米哈利特尼,None,·&· By Yan Froloff & Valery Mikhalitcyn Wisteria Gulosa,"气味：紫藤,橘子,杏仁,棉花糖,香草,荔枝,树莓,焦糖",2016,None,0
萨拉,None,Zahra Ameer,"气味：沉香(乌木),木质香,糖,劳丹脂,香草",None,None,0
萨拉,None,Zahra Amor,"前调：葡萄柚,黑加仑中调：玫瑰,玫瑰,桃子后调：麝香,百合",None,None,0
萨拉,None,Zahra Shahrazad,"前调：橘子,仙客来,风信子中调：野玫瑰果,鸢尾花后调：雪松,檀香木,麝香",None,None,0
萨拉,None,Zahratul Khaleej,"气味：绿叶,薄荷,花香,柑橘",None,None,0
马球,None,Horseball Orchid Version,"前调：香柠檬,粉红胡椒,黑加仑中调：茉莉,依兰,晚香玉后调：檀香木,广藿香,香草",2010,None,0
马球,None,Horseball Iris,"前调：柠檬,橘子,橙花油中调：鸢尾花,玫瑰,木兰后调：香草,檀香木,麝香",2015,None,0
马球,None,Royal Rose Horseball Rose,"前调：小苍兰,黑加仑中调：玫瑰,紫罗兰,香豌豆后调：雪松,檀香木,麝香",2012,None,0
马球,None,Royal Leather Horseball Blue Leather,"前调：葡萄柚,橘子,薄荷中调：粉红胡椒,老鹳草,孜然后调：皮革,雪松,广藿香",2015,None,0
马球,None,Horseball Pure Version,"前调：风信子,橘子,百香果中调：晚香玉,玫瑰,百合后调：檀香木,橡木苔,麝香",2010,None,0
马球,None,Horseball Oud Version,"前调：香柠檬,橘子,胡椒中调：玫瑰,藏红花,焚香后调：广藿香,沉香(乌木),琥珀",2011,None,0
马球,None,Horseball Classic Horseball Classic,"前调：葡萄柚,柠檬,橘子,生姜中调：鸢尾花后调：香根草,广藿香,雪松",None,None,0
马球,None,Horseball Peony,"前调：香柠檬,葡萄柚,柠檬中调：牡丹,玫瑰,依兰,茉莉后调：广藿香,香根草,香草",2015,None,0
马球,None,Horseball Extreme Horseball Extreme,"前调：香柠檬,橘子,海水中调：薰衣草,铃兰,紫罗兰,百合,三叶草后调：檀香木,广藿香,琥珀",None,None,0
杰尼·法利,None,· Jenni Farley JWoww,"前调：柠檬,梨中调：老鹳草,玫瑰,铃兰后调：麝香,檀香木,橡木苔",2011,None,0
OPSO,O.P.S.O.,OPSO O.P.S.O. Araia,"前调：香柠檬,紫罗兰叶,黄葵中调：鸢尾花,天芥菜,茉莉,桂花,玫瑰后调：广藿香,檀香木,雪松,麝香,香草",2013,None,0
OPSO,O.P.S.O.,OPSO O.P.S.O. Carminia,"前调：橘子,红浆果,粉红胡椒,香柠檬中调：百合,铃兰,玫瑰,茉莉,紫罗兰后调：广藿香,橡木苔,香草,琥珀,麝香",2013,None,0
OPSO,O.P.S.O.,OPSO O.P.S.O. Baiana,"前调：香柠檬,柠檬,粉红胡椒,肉豆蔻中调：鸢尾花,玫瑰,铃兰后调：檀香木,广藿香,香草,麝香,琥珀",2013,None,0
OPSO,O.P.S.O.,OPSO O.P.S.O. Edgar,"前调：橙子,蜜橘,柠檬,香柠檬中调：橙花,紫罗兰后调：橡木苔,雪松,琥珀,麝香",2013,None,0
OPSO,O.P.S.O.,OPSO O.P.S.O. Dalila,"前调：香柠檬,葡萄柚中调：依兰,茉莉,橙花,橙花油,玫瑰,苦橙叶后调：雪松,香草,麝香",2013,None,0
特权之香,None,Parfums Privilege Privilege,"气味：茉莉,果香",1986,None,0
沃洛诺依,None,Voronoi Woods in Fog,"气味：木质香,水,土壤,绿叶,广藿香,香草",None,None,0
沃洛诺依,None,Voronoi Cassis Vert,"气味：黑加仑,无花果,芫荽,香草,红酒,绿叶,白松香",None,None,0
沃洛诺依,None,Voronoi Truly Patchouly,"气味：广藿香,琥珀,香根草,橡木苔,琥珀木,檀香木,秘鲁香脂",None,None,0
沃洛诺依,None,Voronoi Poison Pear,"气味：梨,黑巧克力,琥珀,香草,香槟,琥珀木,脂粉味,苹果",None,None,0
沃洛诺依,None,Voronoi Tea Shop,"气味：茶叶,树莓,肉豆蔻,李子,零陵香豆,香草,皮革",None,None,0
沃洛诺依,None,Voronoi Censored,"气味：琥珀,雪松,胡椒,麝香",None,None,0
沃洛诺依,None,Voronoi Void,气味：琥珀,None,None,0
沃洛诺依,None,Voronoi Medusa,"气味：盐,香根草,皮革,玫瑰,香草",None,None,0
沃洛诺依,None,Voronoi Oud Occult,"气味：沉香(乌木),橘子,琥珀,黑檀红木,胡椒,皮革",None,None,0
沃洛诺依,None,Voronoi Deep Deep Down,"气味：土壤,木质香,松树,香草",None,None,0
苏珊科曼,答应我,Susan G. Komen for the Cure Promise Me,"气味：香柠檬,血橙,橘子,醛,广藿香,黑加仑,牡丹,兰花,麝香",2011,None,0
索芮拉·方塔那,None,· Sorelle Fontana If for Women,前调：中调：后调：,None,None,0
索芮拉·方塔那,None,· Sorelle Fontana Micol,前调：中调：后调：,None,None,0
索芮拉·方塔那,None,· Sorelle Fontana If Jeans for Women,前调：中调：后调：,2000,None,0
索芮拉·方塔那,None,· If Jeans for Men Sorelle Fontana IF Jeans,"前调：柠檬马鞭草,葡萄柚,烟草,紫罗兰叶,洋甘菊中调：胡椒,香瓜,香豌豆,牡丹后调：零陵香豆,雪松,愈创木,麝香",2000,None,0
B型香水,None,B B Fragrances Love,"前调：中调：后调：茉莉,香草",2011,None,0
B型香水,None,B B Fragrances Awesome,"气味：栀子花,琥珀,香柠檬",2011,None,0
B型香水,None,B B Fragrances Legendary,"气味：茉莉,栀子花,香柠檬,玫瑰",2011,None,0
B型香水,None,B B Fragrances Unique,"气味：麝香,葡萄柚,玫瑰",2011,None,0
B型香水,None,B B Fragrances Free,"气味：绿叶,茶叶,青草",2011,None,0
卡索利特,None,Cassolette Caelum,前调：中调：后调：,1989,None,0
卡索利特,None,Cassolette Flo,前调：中调：后调：,1991,None,0
卡索利特,None,Cassolette Naughty,前调：中调：后调：,1997,None,0
完美感觉莫丽,None,Perfect Sense Mane Yu,"前调：小苍兰,苦橙叶,香柠檬,橙花,依兰中调：后调：香根草,檀香木,香草",2007,None,0
意念之力,None,INSPIRITU Prvdentia (Prudentia),"前调：野花,风信子,白松香中调：森林水果,牡丹,鸢尾花后调：橡木苔,雪松",2015,None,0
意念之力,None,INSPIRITU Ivstitia (Iustitia),"前调：橙子,小茴香,莳萝中调：雪松,檀香木,香根草,广藿香后调：琥珀,香草,榄香脂",2015,None,0
意念之力,None,INSPIRITU LVX (Lux),"气味：香草,香根草,雪松,檀香木,胡椒,生姜,榄香脂,迷迭香",2015,None,0
意念之力,None,INSPIRITU Fortitvdo (Fortitudo),"前调：含羞草中调：紫罗兰,藏红花后调：雪松,檀香木,干草",2015,None,0
意念之力,None,INSPIRITU Solstitium,"前调：绿檀木,薰衣草,杜松子,龙蒿,粉红胡椒中调：雪松,阿米香树花,广藿香,檀香木后调：愈创木,琥珀,零陵香豆,香草,焚香",2016,None,0
意念之力,None,INSPIRITU Temperantia,"前调：葡萄柚,胡椒,生姜,红浆果中调：茉莉,紫罗兰,玫瑰后调：香根草,麝香,琥珀,广藿香",2015,None,0
喜马拉雅山上的斯克里亚宾,None,Scriabin in the Himalayas Himalaya,"气味：乳香,琥珀,木质香,莎草,香草,茉莉,甘松香,麝香,臭氧,檀香木,广藿香",2015,None,0
弗雷·维尔勒,None,· Frey Wille Sphinx Innocent,"气味：橘子,小苍兰,绿叶,茉莉,铃兰,紫丁香",2015,None,0
弗雷·维尔勒,None,· Frey Wille Sphinx Rose,"气味：玫瑰,百合,小苍兰,牡丹,香草,琥珀,檀香木",2015,None,0
弗雷·维尔勒,None,· Frey Wille Sphinx Mystique,"气味：树莓,玫瑰,铃兰,茉莉,广藿香,香草",2015,None,0
弗雷·维尔勒,None,· Frey Wille Sphinx Magique,"气味：橙花,桃子,香柠檬,果香",2015,None,0
朱利安·卢阿斯,None,· Julian Rouas Swing Glamour,"前调：玫瑰中调：木质香,香柠檬后调：郁金香,香草",None,None,0
朱利安·卢阿斯,None,· Julian Rouas Private Collection,"前调：麝香中调：花香,琥珀后调：薰衣草,香草",None,None,0
朱利安·卢阿斯,None,· Julian Rouas Versailles,"前调：木质香中调：麝香后调：绿叶,香根草,马黛茶",None,None,0
朱利安·卢阿斯,None,· Julian Rouas Swing,"前调：柠檬,香根草中调：海水后调：生姜",None,None,0
朱利安·卢阿斯,None,· Julian Rouas Swing version two,"前调：马黛茶,柠檬中调：后调：绿叶",None,None,0
朱利安·卢阿斯,None,· Julian Rouas Swing Exstasy Night,"前调：薰衣草,栀子花中调：后调：香草",None,None,0
朱利安·卢阿斯,None,· Julian Rouas Versailles,"前调：薰衣草,麝香中调：木质香后调：生姜",None,None,0
朱利安·卢阿斯,None,· Julian Rouas Swing,"前调：紫罗兰,生姜中调：香草后调：",None,None,0
一月气味计划,None,January Scent Project Selperniku,"前调：苦橙叶,柏树,柠檬中调：杏,不凋花,黄油,小豆蔻,洋甘菊,杜松子后调：檀香木,牛奶,盐,烟草",2017,None,0
一月气味计划,None,January Scent Project Smolderose Spray Eau de Parfum,"前调：香柠檬,乳香中调：藏红花,玫瑰,黑色接骨木花后调：沉香(乌木),贝壳,广藿香,烟雾,劳丹脂",2017,None,0
一月气味计划,None,January Scent Project Eiderantler,"前调：粉红胡椒,绿叶,薰衣草中调：黄兰,常春藤,榄香脂,冷杉,橡木苔后调：橡木,克什米尔木,香根草,麝香,干草",2017,None,0
一月气味计划,None,January Scent Project Vaporocindro,"前调：紫丁香,绿叶,苹果中调：姜黄,胡椒,水仙花后调：桃花心木,沉香(乌木),黑加仑,孜然,咖啡,檀香木,龙涎香",2017,None,0
一月气味计划,None,January Scent Project Treebuoy,"前调：橘子,茴芹中调：冷杉,老鹳草,琥珀,小豆蔻后调：雪松,麝香,安息香脂",2018,None,0
一月气味计划,None,January Scent Project Smolderose,"前调：橘子,香茅,橙子中调：玫瑰,老鹳草,当归,芫荽,蜂蜜,胡椒,白松香后调：劳丹脂,海狸香,烟草,桦木,沉香(乌木),开司米木,广藿香,安息香脂,香草,烟雾",2015,None,0
一月气味计划,None,January Scent Project Dinudisit,"前调：香柠檬,841,水仙花中调：茉莉,焦糖,芹菜籽,海水后调：橡木苔,琥珀,蜂蜡,广藿香,香根草",2018,None,0
一月气味计划,None,January Scent Project Burvuvu,"气味：雪松,雪松,玫瑰,广藿香,杜松,麝香,生姜,琥珀,墨兰,指甲花,罗勒,蜂蜜,海狸香",2018,None,0
艾伦记录,None,Ellen Betrix No.  Oriental Style,前调：中调：后调：,None,None,0
西奥香芬,None,Theo Parfums ,"前调：胡椒中调：树莓,李子后调：广藿香,乳香",2016,None,0
西奥香芬,None,Theo Parfums Mentor,"气味：琥珀,香根草,香草",2016,None,0
西奥香芬,None,Theo Parfums Gardenia,"前调：脂粉味中调：栀子花,茉莉后调：香草",2016,None,0
西奥香芬,None,Theo Parfums Lily,"前调：果香中调：铃兰,百合后调：香草,广藿香",2014,None,0
Kierin,None,Kierin NYC  Sunday Brunch,"气味：香柠檬,柠檬,茶叶",2018,None,0
Kierin,None,Kierin NYC  Highline Flirt,"气味：栀子花,无花果,开司米木",2018,None,0
Kierin,None,Kierin NYC  Nolita Noir,"气味：香柠檬,粉红胡椒,广藿香",2018,None,0
Kierin,None,Kierin NYC  Santal Park,"气味：藏红花,檀香木,香根草",2018,None,0
讲谈社,None,Kodansha Attack on Titan : Levi,"前调：fresh soap accord中调：玫瑰,莲花,鸢尾花后调：cedarwood,麝香",2013,None,0
讲谈社,None,Kodansha Attack on Titan : Mikasa,"前调：树莓,野玫瑰果,blackcurrant中调：李子,lily of the valley,玫瑰后调：cedarwood,麝香",2013,None,0
讲谈社,None,Kodansha Attack on Titan : Eren,"前调：香柠檬,柠檬,青柠,薄荷中调：小豆蔻,肉豆蔻,anise seed后调：cedarwood,檀香木,麝香",2013,None,0
讲谈社,None,Kodansha Attack on Titan : Jean,"前调：柠檬,橙子,香柠檬中调：橙花油,薰衣草,茉莉,lily of the valley后调：麝香,广藿香,橡木苔,檀香木",2014,None,0
讲谈社,None,Kodansha Attack on Titan : Hans,"前调：mugwort,青柠,香柠檬中调：玫瑰,茉莉,紫丁香,clove,juniper berry后调：香草,麝香,檀香木,琥珀",2014,None,0
讲谈社,None,Kodansha Attack on Titan : Armin,气味：香草,2014,None,0
讲谈社,None,Kodansha Attack on Titan : Erwin,气味：citrus,2014,None,0
拉尔夫·默勒,None,· Ralf Moeller,前调：中调：后调：,None,None,0
布拉奇亚利尼,None,Braccialini Eau de Parfum Pour Femme Braccialini Eau de Parfum Pour Femme,"前调：香柠檬,蜜橘,红浆果中调：蜂蜜,桃子,白色花系,玫瑰后调：广藿香,果仁糖,鸢尾花",2015,None,0
布拉奇亚利尼,None,Braccialini Deco',"前调：粉红胡椒,天芥菜,柠檬中调：朗姆酒,提亚蕾花,鸢尾根,茉莉后调：皮革,降龙涎香醚,麝香,广藿香",2018,None,0
布拉奇亚利尼,None,Chic Braccialini Cherry Chic,"前调：绿叶,香柠檬,果香,粉红胡椒中调：番石榴,紫罗兰,栀子花后调：零陵香豆,雪松,广藿香",2016,None,0
布拉奇亚利尼,None,Braccialini Glossy Green,"前调：柑橘,红醋栗,苹果中调：茉莉,小苍兰,睡莲后调：檀香木,麝香,降龙涎香醚",2017,None,0
布拉奇亚利尼,None,Braccialini Purple,"前调：橘子,黑加仑,梨中调：依兰,茉莉,橙花后调：零陵香豆,琥珀木,麝香",2016,None,0
布拉奇亚利尼,None,Casual Braccialini Blue Casual,"前调：香柠檬,黑加仑,绿叶中调：铃兰,玫瑰,依兰,茉莉后调：香草,檀香木,雪松,麝香",2016,None,0
布拉奇亚利尼,None,Braccialini Women Braccialini Women,"前调：苹果,西瓜,梨,杨桃中调：铃兰,莲花,睡莲,紫藤,椴树花后调：麝香,琥珀,雪松,檀香木",2008,None,0
布拉奇亚利尼,None,Braccialini Fashion,"前调：柑橘,香柠檬,梨中调：玫瑰,鸢尾花后调：木质香",2016,None,0
南方之人,None,Les Gens du Sud Chic Chic,"前调：红苹果,八角中调：酸樱桃,天芥菜,紫罗兰后调：广藿香,麝香,香草,琥珀",2007,None,0
南方之人,None,Les Gens du Sud Magic Ethnic,"前调：玫瑰,橙子中调：茉莉,焚香,辛香料后调：广藿香,橡木苔",2007,None,0
南方之人,None,Les Gens du Sud Mystica ,"前调：黑莓,花香中调：依兰,木质香,开司米木后调：广藿香,安息香脂,零陵香豆,香草,琥珀",2007,None,0
南方之人,None,Les Gens du Sud Clemarine,"前调：柠檬,橙子,茉莉中调：英国金盏花,依兰,薄荷后调：水,麝香,香草",2007,None,0
万特佳,None,Montegrappa NeroUno,"前调：柠檬,香柠檬,肉豆蔻,快乐鼠尾草,苦橙叶,杜松,薰衣草,罗勒,秦艽中调：公丁香,老鹳草,肉桂,仙客来,铃兰后调：香根草,檀香木,广藿香,零陵香豆,琥珀,雪松,麝香,冷杉",2012,None,0
万特佳,None,Montegrappa NeroUno For Women,"前调：香柠檬,大黄中调：晚香玉,玫瑰后调：檀香木,雪松,香草",None,None,0
调香师弗兰格福特,None,Fragrifert Parfumeur Muguet,气味：铃兰,1901,None,0
调香师弗兰格福特,None,Fragrifert Parfumeur Ajonc,"气味：椰子,金雀花精油",1900,None,0
调香师弗兰格福特,None,Fragrifert Parfumeur Gardenia,"气味：栀子花,琥珀,安息香脂",1900,None,0
调香师弗兰格福特,None,Fragrifert Parfumeur Hiver Perfume,"前调：铃兰,仙客来中调：绿叶,紫丁香后调：",1897,None,0
调香师弗兰格福特,None,Fragrifert Parfumeur Printemps,"气味：含羞草,金雀花,紫丁香,天芥菜,烟草,广藿香,檀香木",1898,None,0
调香师弗兰格福特,None,Fragrifert Parfumeur Cyclamen,气味：仙客来,1900,None,0
调香师弗兰格福特,None,Fragrifert Parfumeur Automne,"气味：莳萝,薄荷,肉桂,菖蒲",1897,None,0
调香师弗兰格福特,None,Fragrifert Parfumeur Balsemien,"气味：玫瑰,茉莉,橙花油,麝香,醛,冷杉,凤仙花",1900,None,0
调香师弗兰格福特,None,Fragrifert Parfumeur Ete,"气味：葡萄柚,雪松,麝香,李子,橡木苔,香草,龙涎香",1898,None,0
芝恩高堤耶,胡荽,Jean Couturier Coriandre,"前调：醛,芫荽,橙花,当归,香柠檬中调：紫罗兰,百合,茉莉,玫瑰,老鹳草,鸢尾花,依兰后调：檀香木,广藿香,麝香,麝猫香,橡木苔,香根草",1973, 8.5 , 57 
芝恩高堤耶,巴黎花园,Jean Couturier Un Jardin a Paris,"前调：香柠檬,柠檬,橘子,日本柚子中调：茉莉,依兰,桃子,百合后调：麝香,檀香木,琥珀,香草",2009,None,0
芝恩高堤耶,花之物语,Jean Couturier Marjolaine,"前调：橘子,紫藤中调：莲花,睡莲,风铃草,马郁兰后调：麝香,檀香木,雪松,天芥菜",1997,None,0
芝恩高堤耶,珂拉,Jean Couturier Keora,"前调：香柠檬,柠檬,黑檀红木,橘子,橙花油中调：玫瑰,茉莉,鸢尾花,铃兰后调：安息香脂,龙涎香,香草,香根草,广藿香,皮革,零陵香豆,麝猫香",1983,None,0
芝恩高堤耶,高堤耶先生,Jean Couturier Monsieur Couturier,气味：皮革,1976,None,0
芝恩高堤耶,None,Jean Couturier ,"气味：龙蒿,蕨类植物,薰衣草,老鹳草,木质香,辛香料,琥珀,皮革,麝香",1981,None,0
芝恩高堤耶,胡荽,Jean Couturier Eau de Coriandre,"前调：香瓜,菠萝,香柠檬,马黛茶,白松香,蜜橘中调：铃兰,小苍兰,牡丹,桃子,紫罗兰叶,金盏花后调：雪松,檀香木,小豆蔻,麝香,愈创木,肉豆蔻",1996,None,0
芝恩高堤耶,清新之水,Jean Couturier Eau Fraiche,前调：中调：后调：,1974,None,0
芝恩高堤耶,巴黎巴洛克,Jean Couturier Paris Baroque,"前调：荔枝,红醋栗,黑加仑,桃子,小苍兰中调：橙花油,玫瑰,天芥菜,茉莉,脂粉味后调：香草,广藿香,雪松,琥珀,麝香",2014,None,0
芝恩高堤耶,紫丁香,Jean Couturier Lilas Mauve,"前调：青柠,橘子,日本柚子,桃子,香瓜,梨,醋栗叶,栀子花,丁香花中调：茉莉,生姜,粉红胡椒,玫瑰,紫丁香后调：香根草,麝香,檀香木",2001,None,0
悦木之源,生姜,Origins Ginger Essence,"气味：生姜,香柠檬,柠檬,青柠",2000, 8.8 , 38 
悦木之源,None,Origins Frolic,"气味：椴树花,玫瑰,铃兰,忍冬",2003,None,0
悦木之源,None,Origins Spring Fever,"气味：苹果,英国金盏花,橘子,西瓜,艾蒿,椴树花,柏树",1995,None,0
悦木之源,None,Origins Shedonism,"气味：提亚蕾花,茉莉,苦橙叶,橘子,香柠檬,罗勒",2007,None,0
悦木之源,None,Origins Fretnot,"气味：蜜橘,橙子,柠檬,橘子,青柠",None,None,0
彼得·雅可布香氛,None,· Peter Jacobs Parfum Imperial Black,"气味：鸢尾花,柠檬,柠檬马鞭草,紫罗兰叶,檀香木,琥珀",2016,None,0
彼得·雅可布香氛,None,· Peter Jacobs Parfum Imperial White,"气味：玫瑰,橙子,香柠檬,广藿香,香根草,茉莉",2016,None,0
夜店玩家皮诺德,None,Pinaud Clubman Clubman,"气味：柑橘,绿叶,辛香料,橡木苔",None,None,0
夜店玩家皮诺德,None,Pinaud Clubman Lilac Vegetal,"气味：紫丁香,花香,麝香",None,None,0
夜店玩家皮诺德,None,Pinaud Clubman Virgin Island Bay Rum,"气味：月桂叶,辛香料,朗姆酒",None,None,0
夜店玩家皮诺德,None,Pinaud Clubman Clubman Special Reserve,"气味：柑橘,绿叶,树脂,皮革,花香",None,None,0
夜店玩家皮诺德,None,Pinaud Clubman Clubman Musk,"气味：麝香,柑橘,绿叶",None,None,0
夜店玩家皮诺德,None,Pinaud Clubman Lime Sec,"前调：青柠中调：花香后调：麝香,木质香",None,None,0
夜店玩家皮诺德,None,Pinaud Clubman Citrus Musk,"前调：香茅,青柠,柠檬,香柠檬中调：茉莉,铃兰,康乃馨后调：木质香,麝香,零陵香豆",None,None,0
夜店玩家皮诺德,None,Pinaud Clubman Classic Vanilla,"气味：香草,辛香料,茉莉,鼠尾草,薰衣草",None,None,0
新加坡航空公司,None,Singapore Airlines Stefan Floridian Waters,前调：中调：后调：,1998,None,0
伯克利广场,None,Berkeley Square White Tea,"前调：柠檬,茶叶中调：薰衣草,栀子花,鼠尾草,玫瑰,铃兰后调：麝香,琥珀,零陵香豆",None,None,0
伯克利广场,None,Berkeley Square Fig & Cherry,"气味：玫瑰,无花果叶,无花果,杏,麝香,红浆果,樱花,雪松,琥珀",None,None,0
伯克利广场,None,Berkeley Square White Bergamot,"气味：茉莉,橙花,香柠檬",2009,None,0
伯克利广场,None,Berkeley Square Bergamot Noir,"气味：橙花油,琥珀,香柠檬,木质香",2012,None,0
伯克利广场,None,Berkeley Square Lime & Clarysage,"气味：鼠尾草,青柠,橘子",None,None,0
伯克利广场,None,Berkeley Square White Amber,"气味：茉莉,檀香木,橘子",2009,None,0
伯克利广场,None,Berkeley Square Rose Petal,"气味：玫瑰,绿叶,老鹳草,小苍兰,檀香木,鸢尾花,麝香",None,None,0
伯克利广场,None,Berkeley Square White Muguet,"气味：柑橘,茉莉,铃兰",None,None,0
邦妮杜恩农场,None,Bonny Doon Farm The Spirits of Lavender,气味：薰衣草,None,None,0
邦妮杜恩农场,None,Bonny Doon Farm Uplands,"气味：薰衣草,橡木苔,雪松,艾蒿,迷迭香,鼠尾草,柠檬马鞭草,黑云杉",None,None,0
邦妮杜恩农场,None,Bonny Doon Farm Bay Rhum,"气味：玫瑰,月桂叶,朗姆酒",None,None,0
戴西·福恩特斯,None,· Daisy Fuentes Dianoche Day,"前调：柑橘,橘子,茉莉,芫荽,罗勒中调：晚香玉后调：橡木苔,零陵香豆,香草",2006,None,0
戴西·福恩特斯,None,· Daisy Fuentes Dianoche Ocean,"前调：莫吉托,苦橙,水中调：花香,橙花,茉莉,提亚蕾花后调：檀香木,木质香,麝香",2008,None,0
戴西·福恩特斯,None,· Daisy Fuentes Dianoche Passion,"气味：广藿香,兰花,红浆果",None,None,0
戴西·福恩特斯,None,· Daisy Fuentes Mysterious,"前调：桂花,小苍兰,鸡蛋花中调：茉莉,天芥菜,兰花,百合后调：麝香,檀香木,香草,黄葵,紫罗兰叶",2011,None,0
戴西·福恩特斯,None,· Daisy Fuentes Dianoche Night,"前调：橙花,小苍兰,玫瑰,百合中调：晚香玉后调：檀香木,琥珀",2006,None,0
戴西·福恩特斯,None,· Daisy Fuentes Dianoche Love,"气味：鸡蛋花,牡丹,橘子,睡莲,桃子,茉莉,琥珀,檀香木,麝香",2009,None,0
戴西·福恩特斯,None,· Daisy Fuentes Dianoche Passion Night,"气味：琥珀,橙子,紫罗兰",None,None,0
戴西·福恩特斯,None,· Daisy Fuentes Dianoche Love Night,"气味：栀子花,橘子,牡丹,桃子,茉莉,柚木,琥珀,香草",2009,None,0
戴西·福恩特斯,None,· Daisy Fuentes Dianoche Ocean Night,"前调：苦橙,绿叶,香柠檬,水中调：茉莉,栀子花,兰花,花香,海水后调：广藿香,琥珀,椰子,麝香",2008,None,0
戴西·福恩特斯,None,· Daisy Fuentes So Luxurious,"前调：忍冬,海水,橘子,香瓜中调：橙花,木兰,花香后调：琥珀,蜂蜜,木质香,浮木",2007,None,0
托德·欧德汉,None,· Todd Oldham,"前调：香柠檬,橘子,桃子中调：茉莉,肉桂,玫瑰,果香后调：麝香,檀香木,广藿香,琥珀,安息香脂",1995, 7.7 , 10 
深夜香氛,None,Deep Midnight Perfumes Ghosts In the Attic,"气味：红苹果,autumn wind,halloween candies,antique wood",2014,None,0
深夜香氛,None,Deep Midnight Perfumes Black Wings,"气味：black leather,玫瑰,广藿香,焚香,dark woods,麝香",2014,None,0
深夜香氛,None,Deep Midnight Perfumes Comfort and Joy,"气味：vanilla bean,roasted chestnut,肉桂,肉豆蔻,茴芹,cedarwood,frankincense,鼠尾草,没药",2011,None,0
深夜香氛,None,Deep Midnight Perfumes Gardens and Graves,"气味：玫瑰,香根草,dirt",2010,None,0
深夜香氛,None,Deep Midnight Perfumes Drunken Pumpkin,"气味：南瓜,肉桂,clove,dark resins,black amber,奶油,朗姆酒",2014,None,0
深夜香氛,None,Deep Midnight Perfumes Ramblin' Rose,"气味：树莓,red rose,檀香木,茉莉,spices",2014,None,0
深夜香氛,None,Deep Midnight Perfumes Faerie Feast,"气味：white amber,dried leaves,roasted pumpkin,laurel,肉桂,小豆蔻,焦糖,奶油",2014,None,0
深夜香氛,None,Deep Midnight Perfumes Blood and Donuts,"气味：egyptian amber,gaharu wood,香草,cinnamon spice,chocolate,turkish coffee",2011,None,0
麦克斯·德维尔,None,· Max Deville Silverado (Black),"前调：薰衣草,苦橙叶,青柠,蜜橘中调：葛缕子,老鹳草,艾蒿后调：雪松,香根草,广藿香,冷杉,麝香",None,None,0
麦克斯·德维尔,None,· Max Deville Silverado White,"前调：橙子,薄荷中调：薰衣草,肉桂,橙花后调：麝香,零陵香豆,香草",None,None,0
麦克斯·德维尔,None,· Max Deville Cartago,"前调：桃子,丁香花中调：玫瑰,小苍兰,牡丹,茉莉后调：劳丹脂,琥珀,广藿香,麝香",None,None,0
麦克斯·德维尔,None,· Max Deville Cartago,"前调：香柠檬,橘子,柠檬,薰衣草,鼠尾草中调：玫瑰,茉莉,铃兰,鸢尾花,老鹳草,肉桂,生姜,小豆蔻后调：雪松,香根草,麝香,琥珀",None,None,0
麦克斯·德维尔,None,· Max Deville On The Rock,"前调：香柠檬,橘子,苹果,粉红胡椒中调：薄荷,小豆蔻,肉豆蔻,肉桂,柏树后调：龙涎香,檀香木,香草,妥鲁香脂,麝香",None,None,0
麦克斯·德维尔,None,· Max Deville Camera On,"气味：辛香料,橡木苔,香根草,雪松",None,None,0
麦克斯·德维尔,None,· Max Deville Cartago Sport,"前调：香柠檬,橘子,苹果,粉红胡椒中调：薄荷,小豆蔻,肉豆蔻,肉桂,柏树后调：龙涎香,檀香木,香草,妥鲁香脂,麝香",None,None,0
麦克斯·德维尔,None,· Max Deville Camera for Men,"前调：香柠檬,橘子,菠萝,薰衣草中调：玫瑰,老鹳草后调：广藿香,香豆素,香草",None,None,0
麦克斯·德维尔,None,· Max Deville Camera ,"前调：柑橘,木质香中调：辛香料,迷迭香,薰衣草后调：琥珀,雪松",1988,None,0
麦克斯·德维尔,None,· Max Deville Camera,"气味：薰衣草,迷迭香,木质香",None,None,0
亲肤,None,Skinfood Sweet Sparkling,"气味：橙子,香柠檬,桃子,老鹳草,小苍兰",None,None,0
亲肤,None,Skinfood Cinnamon Black Tea,"气味：柠檬,香柠檬,肉桂,茶叶",None,None,0
亲肤,None,Skinfood Sheer Cassis,"气味：橙子,橘子,桃子,醋栗叶,麝香",None,None,0
约翰·罗伯特·霍尔布鲁克,None,·· John Robert Holbrook,"前调：citrus,香柠檬,fruity,aromatic.中调：薰衣草,muguet.后调：没药,musks,spices,woods,oakmoss.",2000,None,0
帕菲特之香,None,Accord Parfait Ambre & Lavande,"气味：琥珀,薰衣草",None,None,0
帕菲特之香,None,Accord Parfait Heliotrope & Santal,"气味：天芥菜,檀香木",None,None,0
帕菲特之香,None,Accord Parfait Rose & Neroli,"气味：玫瑰,橙花油",None,None,0
帕菲特之香,None,Accord Parfait Patchouli & Musc Blanc,"气味：广藿香,麝香",None,None,0
帕菲特之香,None,Accord Parfait The Noir & Bergamote,"气味：香柠檬,茶叶",None,None,0
